"Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
8286,"20200630 P1",1.2523,2.9789,"DMSO",11.1
8288,"20200630 P1",0.2819,1.9432,"DMSO",11.1
8291,"20200630 P1",0.3475,0.0812999999999998,"DMSO",11.1
8292,"20200630 P1",-0.1631,2.08,"DMSO",11.1
8294,"20200630 P1",1.9422,3.122,"DMSO",11.1
8295,"20200630 P1",0.0136000000000003,0.9771,"DMSO",11.1
8297,"20200630 P1",0.1918,1.9258,"DMSO",11.1
8298,"20200630 P1",2.4062,2.1157,"DMSO",11.1
8301,"20200630 P1",1.1985,3.0395,"DMSO",11.1
8302,"20200630 P1",0.3894,1.936,"DMSO",11.1
8306,"20200630 P1",0.5203,1.94,"DMSO",11.1
8308,"20200630 P1",0.8426,1.7022,"DMSO",11.1
8315,"20200630 P1",0.4558,1.9445,"DMSO",11.1
8316,"20200630 P1",0.475,0.929200000000001,"DMSO",11.1
8317,"20200630 P1",0.6039,2.4604,"DMSO",11.1
8319,"20200630 P1",0.7926,3.582,"DMSO",11.1
8320,"20200630 P1",0.6851,3.6869,"DMSO",11.1
8328,"20200630 P1",0.151299999999999,2.6802,"DMSO",11.1
8329,"20200630 P1",0.0261000000000009,1.3924,"DMSO",11.1
8330,"20200630 P1",0.00130000000000036,1.9065,"DMSO",11.1
8332,"20200630 P1",0.9666,2.3823,"DMSO",11.1
8335,"20200630 P1",0.7875,2.7602,"DMSO",11.1
8336,"20200630 P1",0.9445,5.2447,"DMSO",11.1
8337,"20200630 P1",0.0394000000000003,1.4345,"DMSO",11.1
8339,"20200630 P1",0.2666,1.2925,"DMSO",11.1
8344,"20200630 P1",0.9024,3.5367,"DMSO",11.1
8346,"20200630 P1",0.3457,0.3068,"DMSO",11.1
8351,"20200630 P1",0.574,2.5864,"DMSO",11.1
8352,"20200630 P1",0.1107,0.8321,"DMSO",11.1
8353,"20200630 P1",0.4836,3.1508,"DMSO",11.1
8354,"20200630 P1",0.0288,1.1886,"DMSO",11.1
8355,"20200630 P1",1.2501,2.7495,"DMSO",11.1
8358,"20200630 P1",0.2372,2.9202,"DMSO",11.1
8359,"20200630 P1",0.1639,1.245,"DMSO",11.1
8365,"20200630 P1",0.2279,1.1263,"DMSO",11.1
8366,"20200630 P1",0.4625,5.6844,"DMSO",11.1
8367,"20200630 P1",0.4821,3.2021,"DMSO",11.1
8368,"20200630 P1",0.1137,0.565,"DMSO",11.1
8370,"20200630 P1",0.2894,2.7165,"DMSO",11.1
8372,"20200630 P1",0.6489,2.5869,"DMSO",11.1
8374,"20200630 P1",0.5007,2.0247,"DMSO",11.1
8375,"20200630 P1",0.2472,4.1487,"DMSO",11.1
8376,"20200630 P1",0.7315,2.7107,"DMSO",11.1
8377,"20200630 P1",0.5933,2.9975,"DMSO",11.1
8380,"20200630 P1",1.2209,4.0749,"DMSO",11.1
8381,"20200630 P1",0.862,1.174,"DMSO",11.1
8384,"20200630 P1",1.029,5.5249,"DMSO",11.1
8385,"20200630 P1",0.7491,2.7184,"DMSO",11.1
8386,"20200630 P1",0.4122,2.088,"DMSO",11.1
8387,"20200630 P1",1.2772,4.2926,"DMSO",11.1
8389,"20200630 P1",0.131,-0.0284999999999996,"DMSO",11.1
8391,"20200630 P1",0.0228000000000002,0.2299,"DMSO",11.1
8392,"20200630 P1",0.1072,1.1856,"DMSO",11.1
8394,"20200630 P1",0.1846,1.7587,"DMSO",11.1
8397,"20200630 P1",0.7354,2.6526,"DMSO",11.1
8399,"20200630 P1",1.4337,4.3214,"DMSO",11.1
8400,"20200630 P1",0.2536,3.2664,"DMSO",11.1
8401,"20200630 P1",0.2292,0.5872,"DMSO",11.1
8403,"20200630 P1",0.2566,3.8406,"DMSO",11.1
8407,"20200630 P1",0.767600000000001,2.4277,"DMSO",11.1
8414,"20200630 P1",1.254,4.0491,"DMSO",11.1
8415,"20200630 P1",0.6966,3.7927,"DMSO",11.1
8416,"20200630 P1",1.1766,3.3829,"DMSO",11.1
8425,"20200630 P1",0.3684,2.1299,"DMSO",11.1
8426,"20200630 P1",0.857999999999999,3.3228,"DMSO",11.1
8427,"20200630 P1",0.9397,3.5986,"DMSO",11.1
8431,"20200630 P1",0.5503,2.3721,"DMSO",11.1
8433,"20200630 P1",0.9295,5.562,"DMSO",11.1
8434,"20200630 P1",0.4618,3.443,"DMSO",11.1
8436,"20200630 P1",0.5583,3.0915,"DMSO",11.1
8437,"20200630 P1",0.587600000000001,2.0807,"DMSO",11.1
8439,"20200630 P1",-0.3042,1.4151,"DMSO",11.1
8442,"20200630 P1",0.0983000000000001,-0.0335999999999996,"DMSO",11.1
8443,"20200630 P1",1.0913,2.1728,"DMSO",11.1
8445,"20200630 P1",1.596,5.0331,"DMSO",11.1
8447,"20200630 P1",0.6432,5.1061,"DMSO",11.1
10005,"20200630 P1",0.4594,0.0859000000000002,"DMSO",3.7
10006,"20200630 P1",0.3526,0.4258,"DMSO",3.7
10007,"20200630 P1",0.6741,2.5543,"DMSO",3.7
10008,"20200630 P1",0.0396999999999998,1.167,"DMSO",3.7
10010,"20200630 P1",0.3866,0.5288,"DMSO",3.7
10013,"20200630 P1",0.5224,1.4383,"DMSO",3.7
10014,"20200630 P1",0.5013,1.0677,"DMSO",3.7
10016,"20200630 P1",0.6436,2.8658,"DMSO",3.7
10018,"20200630 P1",0.4389,1.1366,"DMSO",3.7
10021,"20200630 P1",0.7526,2.0464,"DMSO",3.7
10022,"20200630 P1",-0.0982999999999997,0.920899999999999,"DMSO",3.7
10024,"20200630 P1",-0.0937999999999998,0.7883,"DMSO",3.7
10025,"20200630 P1",0.407399999999999,0.0273999999999996,"DMSO",3.7
10026,"20200630 P1",0.9701,1.9024,"DMSO",3.7
10027,"20200630 P1",0.1538,0.8972,"DMSO",3.7
10029,"20200630 P1",-0.2629,0.0875,"DMSO",3.7
10030,"20200630 P1",0.4213,2.3245,"DMSO",3.7
10034,"20200630 P1",0.0957999999999997,0.7802,"DMSO",3.7
10036,"20200630 P1",1.112,2.346,"DMSO",3.7
10037,"20200630 P1",1.0361,3.0797,"DMSO",3.7
10038,"20200630 P1",0.5242,0.874,"DMSO",3.7
10039,"20200630 P1",0.00459999999999983,0.1993,"DMSO",3.7
10040,"20200630 P1",0.1472,3.5403,"DMSO",3.7
10042,"20200630 P1",0.1373,1.6908,"DMSO",3.7
10044,"20200630 P1",0.4274,2.6141,"DMSO",3.7
10047,"20200630 P1",0.4875,0.5809,"DMSO",3.7
10048,"20200630 P1",0.834899999999999,2.6803,"DMSO",3.7
10049,"20200630 P1",0.2409,2.465,"DMSO",3.7
10053,"20200630 P1",0.1454,0.457,"DMSO",3.7
10055,"20200630 P1",0.787,1.7503,"DMSO",3.7
10056,"20200630 P1",0.4843,0.3661,"DMSO",3.7
10057,"20200630 P1",1.691,5.5771,"DMSO",3.7
10058,"20200630 P1",-1.2654,-1.0011,"DMSO",3.7
10059,"20200630 P1",0.6736,0.5932,"DMSO",3.7
10061,"20200630 P1",1.1672,2.9509,"DMSO",3.7
10062,"20200630 P1",0.5816,1.7711,"DMSO",3.7
10064,"20200630 P1",0.2486,0.8762,"DMSO",3.7
10070,"20200630 P1",0.4829,0.2002,"DMSO",3.7
10072,"20200630 P1",0.5342,1.4551,"DMSO",3.7
10074,"20200630 P1",0.247,-0.1581,"DMSO",3.7
10076,"20200630 P1",1.0286,0.7211,"DMSO",3.7
10078,"20200630 P1",0.2326,0.9565,"DMSO",3.7
10081,"20200630 P1",-0.9899,-0.9195,"DMSO",3.7
10083,"20200630 P1",0.3989,0.2604,"DMSO",3.7
10084,"20200630 P1",0.292699999999999,-0.1758,"DMSO",3.7
10085,"20200630 P1",0.9633,2.2025,"DMSO",3.7
10087,"20200630 P1",0.606,2.3608,"DMSO",3.7
10090,"20200630 P1",0.2006,-0.0447999999999998,"DMSO",3.7
10091,"20200630 P1",0.3298,1.0216,"DMSO",3.7
10093,"20200630 P1",0.9142,1.7756,"DMSO",3.7
10099,"20200630 P1",0.3974,2.4418,"DMSO",3.7
10100,"20200630 P1",0.2961,1.2554,"DMSO",3.7
10104,"20200630 P1",0.4605,0.4009,"DMSO",3.7
10111,"20200630 P1",0.1476,0.5094,"DMSO",3.7
10114,"20200630 P1",0.4538,0.5752,"DMSO",3.7
10115,"20200630 P1",0.3252,0.0790000000000004,"DMSO",3.7
10118,"20200630 P1",-0.0835000000000001,0.4768,"DMSO",3.7
10120,"20200630 P1",0.3646,0.9313,"DMSO",3.7
10122,"20200630 P1",0.0643000000000004,0.2373,"DMSO",3.7
10123,"20200630 P1",0.4199,0.3283,"DMSO",3.7
10126,"20200630 P1",-0.00279999999999964,1.2314,"DMSO",3.7
10135,"20200630 P1",0.1609,0.7663,"DMSO",3.7
10138,"20200630 P1",0.7048,1.3308,"DMSO",3.7
10141,"20200630 P1",-0.0343999999999999,0.0795,"DMSO",3.7
10143,"20200630 P1",0.5106,1.5583,"DMSO",3.7
10144,"20200630 P1",0.3469,1.1557,"DMSO",3.7
10145,"20200630 P1",-0.1898,-0.0201999999999999,"DMSO",3.7
10146,"20200630 P1",0.1565,0.787,"DMSO",3.7
10147,"20200630 P1",-0.1316,0.3301,"DMSO",3.7
10149,"20200630 P1",0.4222,1.163,"DMSO",3.7
10150,"20200630 P1",0.1228,0.4986,"DMSO",3.7
10151,"20200630 P1",0.3349,1.3835,"DMSO",3.7
10152,"20200630 P1",0.580699999999999,2.9391,"DMSO",3.7
10153,"20200630 P1",1.2505,2.0491,"DMSO",3.7
10155,"20200630 P1",0.2274,0.3298,"DMSO",3.7
10157,"20200630 P1",0.5326,1.4833,"DMSO",3.7
10158,"20200630 P1",0.27,-0.0870000000000004,"DMSO",3.7
10159,"20200630 P1",0.4567,0.7098,"DMSO",3.7
10160,"20200630 P1",0.1947,1.5128,"DMSO",3.7
10161,"20200630 P1",-0.1984,0.824,"DMSO",3.7
10162,"20200630 P1",0.1575,1.1279,"DMSO",3.7
10163,"20200630 P1",0.3455,1.2277,"DMSO",3.7
10164,"20200630 P1",-0.2467,-0.1303,"DMSO",3.7
10165,"20200630 P1",0.5682,1.7797,"DMSO",3.7
10170,"20200630 P1",0.0714999999999997,-0.0556999999999996,"DMSO",3.7
10174,"20200630 P1",0.500099999999999,0.00690000000000068,"DMSO",3.7
10175,"20200630 P1",0.656,2.5335,"DMSO",3.7
10179,"20200630 P1",0.4248,3.1166,"DMSO",3.7
10180,"20200630 P1",0.438,1.8797,"DMSO",3.7
10181,"20200630 P1",-0.0503999999999997,-0.5926,"DMSO",3.7
10182,"20200630 P1",0.8272,1.898,"DMSO",3.7
10185,"20200630 P1",0.0185999999999998,1.2336,"DMSO",3.7
10188,"20200630 P1",0.2078,0.9266,"DMSO",3.7
10189,"20200630 P1",0.837400000000001,2.3994,"DMSO",3.7
10190,"20200630 P1",0.8959,0.5429,"DMSO",3.7
10191,"20200630 P1",0.1519,0.2179,"DMSO",3.7
10192,"20200630 P1",0.121,0.3655,"DMSO",3.7
10193,"20200630 P1",0.718400000000001,1.2899,"DMSO",3.7
10195,"20200630 P1",0.8421,1.2762,"DMSO",3.7
10196,"20200630 P1",-0.1837,0.1237,"DMSO",3.7
10197,"20200630 P1",0.1429,1.0886,"DMSO",3.7
10199,"20200630 P1",0.2405,0.8055,"DMSO",3.7
10200,"20200630 P1",0.374,1.5495,"DMSO",3.7
10202,"20200630 P1",-0.1763,0.0125999999999999,"DMSO",3.7
10203,"20200630 P1",0.1185,0.2771,"DMSO",3.7
10206,"20200630 P1",0.8065,0.5915,"DMSO",3.7
10207,"20200630 P1",0.5732,1.025,"DMSO",3.7
10208,"20200630 P1",-0.3268,0.6018,"DMSO",3.7
10210,"20200630 P1",-0.0334000000000003,0.658100000000001,"DMSO",3.7
10211,"20200630 P1",0.8057,2.4319,"DMSO",3.7
10214,"20200630 P1",0.5764,0.8598,"DMSO",3.7
10216,"20200630 P1",0.3275,1.7628,"DMSO",3.7
10218,"20200630 P1",0.0562000000000001,0.6721,"DMSO",3.7
10219,"20200630 P1",0.922,3.2448,"DMSO",3.7
10220,"20200630 P1",0.5451,0.508599999999999,"DMSO",3.7
10221,"20200630 P1",0.2184,0.5364,"DMSO",3.7
10222,"20200630 P1",0.2683,0.2027,"DMSO",3.7
10223,"20200630 P1",0.4492,-0.0540999999999999,"DMSO",3.7
10224,"20200630 P1",0.3371,1.1109,"DMSO",3.7
10225,"20200630 P1",0.1932,0.0380999999999996,"DMSO",3.7
10227,"20200630 P1",0.432,1.2798,"DMSO",3.7
10228,"20200630 P1",0.0726,0.1502,"DMSO",3.7
10230,"20200630 P1",-1.1804,1.6588,"DMSO",3.7
10231,"20200630 P1",-0.3642,-0.2889,"DMSO",3.7
10232,"20200630 P1",0.128,0.1599,"DMSO",3.7
10233,"20200630 P1",0.3414,-0.1064,"DMSO",3.7
10234,"20200630 P1",0.0766999999999999,0.7114,"DMSO",3.7
10237,"20200630 P1",0.579,0.629899999999999,"DMSO",3.7
10238,"20200630 P1",0.4259,0.4038,"DMSO",3.7
10239,"20200630 P1",0.0936999999999999,1.1833,"DMSO",3.7
10240,"20200630 P1",0.3144,0.859,"DMSO",3.7
10241,"20200630 P1",0.0981999999999997,0.7976,"DMSO",3.7
10242,"20200630 P1",0.4201,0.0845999999999998,"DMSO",3.7
10243,"20200630 P1",0.5165,0.5671,"DMSO",3.7
10246,"20200630 P1",0.1105,1.2614,"DMSO",3.7
10248,"20200630 P1",0.4944,1.9931,"DMSO",3.7
10249,"20200630 P1",0.9568,3.125,"DMSO",3.7
10251,"20200630 P1",0.3421,0.2404,"DMSO",3.7
10256,"20200630 P1",0.2893,0.162,"DMSO",3.7
10259,"20200630 P1",0.1456,0.657299999999999,"DMSO",3.7
10260,"20200630 P1",0.6743,0.914600000000001,"DMSO",3.7
10262,"20200630 P1",0.8599,2.9403,"DMSO",3.7
10266,"20200630 P1",0.4526,-1.6664,"DMSO",3.7
10269,"20200630 P1",0.3044,0.289,"DMSO",3.7
10271,"20200630 P1",0.6291,0.176,"DMSO",3.7
10276,"20200630 P1",0.2916,0.4961,"DMSO",3.7
10278,"20200630 P1",0.877300000000001,3.3965,"DMSO",3.7
10279,"20200630 P1",0.151,1.7331,"DMSO",3.7
10281,"20200630 P1",0.1292,1.5211,"DMSO",3.7
10282,"20200630 P1",0.3347,0.8176,"DMSO",3.7
10285,"20200630 P1",1.1822,1.9545,"DMSO",3.7
10286,"20200630 P1",0.00699999999999962,1.9173,"DMSO",3.7
10287,"20200630 P1",0.3279,1.4395,"DMSO",3.7
10288,"20200630 P1",0.2578,1.3802,"DMSO",3.7
10289,"20200630 P1",0.136599999999999,1.164,"DMSO",3.7
10290,"20200630 P1",0.298,0.1556,"DMSO",3.7
10291,"20200630 P1",0.3459,1.0388,"DMSO",3.7
10293,"20200630 P1",0.4948,0.677,"DMSO",3.7
10297,"20200630 P1",0.331000000000001,2.199,"DMSO",3.7
10299,"20200630 P1",0.0744999999999998,0.5444,"DMSO",3.7
10300,"20200630 P1",0.560700000000001,1.0841,"DMSO",3.7
10308,"20200630 P1",-0.029,0.1875,"DMSO",3.7
10309,"20200630 P1",0.6525,2.2646,"DMSO",3.7
10312,"20200630 P1",0.2249,1.4393,"DMSO",3.7
10314,"20200630 P1",0.797799999999999,2.0847,"DMSO",3.7
10315,"20200630 P1",1.456,2.7375,"DMSO",3.7
10316,"20200630 P1",0.3426,0.6187,"DMSO",3.7
10318,"20200630 P1",-0.00130000000000019,0.2954,"DMSO",3.7
10322,"20200630 P1",0.00499999999999989,1.4852,"DMSO",3.7
10323,"20200630 P1",0.971900000000001,3.4419,"DMSO",3.7
10324,"20200630 P1",-0.3919,0.8939,"DMSO",3.7
10327,"20200630 P1",2.6644,9.3093,"DMSO",3.7
10328,"20200630 P1",0.8295,1.2578,"DMSO",3.7
10330,"20200630 P1",0.1647,1.8635,"DMSO",3.7
10334,"20200630 P1",0.6376,1.6679,"DMSO",3.7
10339,"20200630 P1",0.314,1.6695,"DMSO",3.7
10341,"20200630 P1",-0.0219000000000002,0.8101,"DMSO",3.7
10345,"20200630 P1",0.2263,1.1729,"DMSO",3.7
10350,"20200630 P1",1.2341,3.8769,"DMSO",3.7
10353,"20200630 P1",0.5646,2.2118,"DMSO",3.7
10356,"20200630 P1",0.299,0.0018999999999999,"DMSO",3.7
10357,"20200630 P1",1.0826,5.4408,"DMSO",3.7
10360,"20200630 P1",0.1916,0.4225,"DMSO",3.7
10361,"20200630 P1",0.1086,0.4351,"DMSO",3.7
10362,"20200630 P1",0.183,0.0758000000000003,"DMSO",3.7
10363,"20200630 P1",0.3194,2.091,"DMSO",3.7
10366,"20200630 P1",-0.0176999999999995,0.3871,"DMSO",3.7
10368,"20200630 P1",0.1834,0.5853,"DMSO",3.7
10371,"20200630 P1",0.0358999999999999,1.3529,"DMSO",3.7
10377,"20200630 P1",-0.0382000000000001,-0.3725,"DMSO",3.7
10385,"20200630 P1",0.5275,1.0534,"DMSO",3.7
10389,"20200630 P1",1.6484,4.5875,"DMSO",3.7
10392,"20200630 P1",0.1341,1.207,"DMSO",3.7
10395,"20200630 P1",0.0624999999999992,0.8498,"DMSO",3.7
10402,"20200630 P1",0.0528999999999999,0.1708,"DMSO",3.7
10405,"20200630 P1",0.2783,1.1302,"DMSO",3.7
10408,"20200630 P1",-0.2965,-0.0883,"DMSO",3.7
10412,"20200630 P1",0.4997,0.8858,"DMSO",3.7
10413,"20200630 P1",0.5238,0.6479,"DMSO",3.7
10416,"20200630 P1",0.4281,0.7238,"DMSO",3.7
10420,"20200630 P1",0.3896,1.0807,"DMSO",3.7
10424,"20200630 P1",0.5314,0.5883,"DMSO",3.7
10426,"20200630 P1",0.6448,1.5477,"DMSO",3.7
10428,"20200630 P1",0.0317000000000001,1.1546,"DMSO",3.7
10433,"20200630 P1",-0.0295,1.2777,"DMSO",3.7
10436,"20200630 P1",-0.0471000000000007,0.8493,"DMSO",3.7
10439,"20200630 P1",1.2412,0.9526,"DMSO",3.7
10440,"20200630 P1",0.0979999999999998,1.4418,"DMSO",3.7
10441,"20200630 P1",0.2925,0.1535,"DMSO",3.7
10443,"20200630 P1",0.6538,3.6075,"DMSO",3.7
10444,"20200630 P1",0.4716,1.5827,"DMSO",3.7
10445,"20200630 P1",0.8135,-0.0404000000000001,"DMSO",3.7
10452,"20200630 P1",0.363,2.5837,"DMSO",3.7
10458,"20200630 P1",0.2889,0.0455000000000005,"DMSO",3.7
10460,"20200630 P1",0.594800000000001,1.8094,"DMSO",3.7
10464,"20200630 P1",0.2755,-0.118300000000001,"DMSO",3.7
10465,"20200630 P1",0.0623000000000002,0.2354,"DMSO",3.7
10467,"20200630 P1",-0.144,0.0270000000000001,"DMSO",3.7
10468,"20200630 P1",0.6432,1.9133,"DMSO",3.7
10469,"20200630 P1",-0.0986,1.676,"DMSO",3.7
10472,"20200630 P1",0.9898,3.1744,"DMSO",3.7
10473,"20200630 P1",-1.3827,0.786600000000001,"DMSO",3.7
10474,"20200630 P1",-0.4215,1.1842,"DMSO",3.7
10475,"20200630 P1",0.1645,1.421,"DMSO",3.7
10481,"20200630 P1",-0.0783000000000001,0.815999999999999,"DMSO",3.7
10486,"20200630 P1",0.1499,1.0084,"DMSO",3.7
10489,"20200630 P1",-0.1814,1.2217,"DMSO",3.7
10491,"20200630 P1",-0.0604999999999999,0.2529,"DMSO",3.7
10492,"20200630 P1",0.6015,0.3254,"DMSO",3.7
10494,"20200630 P1",0.5839,1.3116,"DMSO",3.7
10503,"20200630 P1",0.5007,1.2729,"DMSO",3.7
10512,"20200630 P1",0.3337,2.9934,"DMSO",3.7
10513,"20200630 P1",0.0899000000000002,1.3392,"DMSO",3.7
10514,"20200630 P1",0.6232,0.4177,"DMSO",3.7
10517,"20200630 P1",0.1135,0.622,"DMSO",3.7
10519,"20200630 P1",0.8897,0.611699999999999,"DMSO",3.7
10525,"20200630 P1",-0.0389999999999999,0.8373,"DMSO",3.7
10526,"20200630 P1",0.6427,1.0099,"DMSO",3.7
10529,"20200630 P1",0.4772,2.1106,"DMSO",3.7
10530,"20200630 P1",0.6334,0.395699999999999,"DMSO",3.7
10531,"20200630 P1",0.4715,1.1257,"DMSO",3.7
10533,"20200630 P1",0.3484,2.3787,"DMSO",3.7
10534,"20200630 P1",0.6437,0.3668,"DMSO",3.7
10536,"20200630 P1",0.3558,1.0524,"DMSO",3.7
10537,"20200630 P1",0.1035,-0.0128000000000003,"DMSO",3.7
10538,"20200630 P1",1.3968,4.5617,"DMSO",3.7
10539,"20200630 P1",0.518,2.8926,"DMSO",3.7
10540,"20200630 P1",-0.2675,0.7256,"DMSO",3.7
10543,"20200630 P1",-0.2099,0.2101,"DMSO",3.7
10544,"20200630 P1",0.0883999999999998,0.1732,"DMSO",3.7
10547,"20200630 P1",0.0754999999999997,0.9941,"DMSO",3.7
10548,"20200630 P1",-0.4647,0.7028,"DMSO",3.7
10555,"20200630 P1",0.2973,0.9868,"DMSO",3.7
10556,"20200630 P1",0.425400000000001,1.3913,"DMSO",3.7
10557,"20200630 P1",0.1523,2.6259,"DMSO",3.7
10562,"20200630 P1",0.3129,0.2229,"DMSO",3.7
10565,"20200630 P1",0.4141,1.974,"DMSO",3.7
10569,"20200630 P1",-0.0810999999999997,0.3022,"DMSO",3.7
10570,"20200630 P1",0.2598,0.2969,"DMSO",3.7
10573,"20200630 P1",0.2177,0.2689,"DMSO",3.7
10574,"20200630 P1",0.4598,2.9103,"DMSO",3.7
10578,"20200630 P1",0.1486,0.1238,"DMSO",3.7
10579,"20200630 P1",1.7005,3.2012,"DMSO",3.7
10580,"20200630 P1",0.0598999999999996,0.9274,"DMSO",3.7
10581,"20200630 P1",0.2995,1.0773,"DMSO",3.7
10584,"20200630 P1",0.461099999999999,0.0442999999999995,"DMSO",3.7
10586,"20200630 P1",2.2823,2.7088,"DMSO",3.7
10587,"20200630 P1",0.1364,1.6835,"DMSO",3.7
10589,"20200630 P1",0.2311,-0.0518999999999999,"DMSO",3.7
10593,"20200630 P1",0.2702,1.7915,"DMSO",3.7
10598,"20200630 P1",-0.0867999999999992,0.1513,"DMSO",3.7
10601,"20200630 P1",-0.2794,0.5828,"DMSO",3.7
10602,"20200630 P1",0.3535,0.2417,"DMSO",3.7
10604,"20200630 P1",0.4566,1.0808,"DMSO",3.7
10605,"20200630 P1",0.4505,0.281,"DMSO",3.7
10606,"20200630 P1",0.8336,2.9223,"DMSO",3.7
10607,"20200630 P1",0.5288,1.7247,"DMSO",3.7
10614,"20200630 P1",-0.0788999999999995,0.8969,"DMSO",3.7
10617,"20200630 P1",0.3543,1.4745,"DMSO",3.7
10618,"20200630 P1",0.5076,2.8639,"DMSO",3.7
10621,"20200630 P1",0.1912,0.2784,"DMSO",3.7
10623,"20200630 P1",0.2442,0.6375,"DMSO",3.7
10624,"20200630 P1",0.6877,4.0338,"DMSO",3.7
10625,"20200630 P1",0.5289,0.2882,"DMSO",3.7
10630,"20200630 P1",-0.1691,0.4228,"DMSO",3.7
10632,"20200630 P1",0.2688,1.0225,"DMSO",3.7
10633,"20200630 P1",-0.1252,1.476,"DMSO",3.7
10639,"20200630 P1",0.522,0.712,"DMSO",3.7
10643,"20200630 P1",0.1268,0.2832,"DMSO",3.7
10644,"20200630 P1",0.3853,1.0463,"DMSO",3.7
10646,"20200630 P1",0.2992,0.0964999999999998,"DMSO",3.7
10648,"20200630 P1",0.1139,-0.0858,"DMSO",3.7
10649,"20200630 P1",0.3698,1.418,"DMSO",3.7
10652,"20200630 P1",0.1568,0.4764,"DMSO",3.7
10657,"20200630 P1",-0.0600000000000006,2.004,"DMSO",3.7
10659,"20200630 P1",0.1287,1.2826,"DMSO",3.7
10660,"20200630 P1",0.3058,2.1804,"DMSO",3.7
10665,"20200630 P1",0.3103,0.159099999999999,"DMSO",3.7
10669,"20200630 P1",0.528,2.2836,"DMSO",3.7
10675,"20200630 P1",0.2937,0.1935,"DMSO",3.7
10677,"20200630 P1",1.1177,3.0037,"DMSO",3.7
10678,"20200630 P1",0.222,1.7618,"DMSO",3.7
10680,"20200630 P1",0.5008,2.6832,"DMSO",3.7
10681,"20200630 P1",0.0888999999999999,0.243900000000001,"DMSO",3.7
10683,"20200630 P1",0.5653,2.7141,"DMSO",3.7
10685,"20200630 P1",0.2334,1.285,"DMSO",3.7
10686,"20200630 P1",0.7599,2.0551,"DMSO",3.7
10689,"20200630 P1",0.5865,0.194,"DMSO",3.7
10690,"20200630 P1",0.7464,1.1879,"DMSO",3.7
10692,"20200630 P1",0.0619000000000003,0.7688,"DMSO",3.7
10693,"20200630 P1",2.2709,6.161,"DMSO",3.7
10698,"20200630 P1",0.2139,0.0746999999999997,"DMSO",3.7
10702,"20200630 P1",0.4729,2.7848,"DMSO",3.7
10705,"20200630 P1",-0.0556,0.3473,"DMSO",3.7
10708,"20200630 P1",-0.306000000000001,-0.4411,"DMSO",3.7
12502,"20200630 P1",1.2637,6.3923,"DMSO",33.3
12503,"20200630 P1",0.8497,3.2532,"DMSO",33.3
12509,"20200630 P1",0.4425,2.393,"DMSO",33.3
12510,"20200630 P1",0.0751000000000001,0.3439,"DMSO",33.3
12513,"20200630 P1",2.2894,3.8322,"DMSO",33.3
12515,"20200630 P1",0.3365,0.1626,"DMSO",33.3
12516,"20200630 P1",1.0984,2.8291,"DMSO",33.3
12517,"20200630 P1",0.3323,0.6088,"DMSO",33.3
12521,"20200630 P1",0.27,0.3397,"DMSO",33.3
12522,"20200630 P1",2.1529,6.6024,"DMSO",33.3
12524,"20200630 P1",2.0977,3.4101,"DMSO",33.3
12525,"20200630 P1",0.5572,2.4552,"DMSO",33.3
12526,"20200630 P1",0.4367,0.4766,"DMSO",33.3
12527,"20200630 P1",0.7259,2.5556,"DMSO",33.3
12528,"20200630 P1",0.0610999999999999,0.5386,"DMSO",33.3
12530,"20200630 P1",0.5983,4.7551,"DMSO",33.3
12532,"20200630 P1",-0.2103,0.3694,"DMSO",33.3
12534,"20200630 P1",1.271,5.0174,"DMSO",33.3
12535,"20200630 P1",0.7043,3.001,"DMSO",33.3
12536,"20200630 P1",0.1682,2.1572,"DMSO",33.3
12537,"20200630 P1",-0.1861,0.167,"DMSO",33.3
12538,"20200630 P1",1.1048,5.6772,"DMSO",33.3
12543,"20200630 P1",0.231999999999999,1.8608,"DMSO",33.3
12544,"20200630 P1",1.2272,4.7147,"DMSO",33.3
12545,"20200630 P1",1.1928,4.3319,"DMSO",33.3
12546,"20200630 P1",-0.1685,1.0091,"DMSO",33.3
12547,"20200630 P1",0.7481,2.6992,"DMSO",33.3
12548,"20200630 P1",1.09,3.4865,"DMSO",33.3
12549,"20200630 P1",0.3655,1.3216,"DMSO",33.3
12551,"20200630 P1",0.1236,0.7284,"DMSO",33.3
12556,"20200630 P1",0.4123,2.4426,"DMSO",33.3
12558,"20200630 P1",0.7923,1.7156,"DMSO",33.3
12559,"20200630 P1",0.2643,3.9917,"DMSO",33.3
12560,"20200630 P1",0.7125,5.0004,"DMSO",33.3
12561,"20200630 P1",1.5332,2.8012,"DMSO",33.3
12562,"20200630 P1",0.2397,1.2435,"DMSO",33.3
12563,"20200630 P1",1.1749,2.9367,"DMSO",33.3
12565,"20200630 P1",1.1301,3.1647,"DMSO",33.3
12572,"20200630 P1",1.4995,6.404,"DMSO",33.3
12574,"20200630 P1",0.6188,2.5111,"DMSO",33.3
12576,"20200630 P1",0.3992,2.1351,"DMSO",33.3
12584,"20200630 P1",0.0162999999999996,1.0683,"DMSO",33.3
12589,"20200630 P1",1.0924,5.5897,"DMSO",33.3
12590,"20200630 P1",0.5846,4.2156,"DMSO",33.3
12594,"20200630 P1",0.6462,2.8765,"DMSO",33.3
12596,"20200630 P1",0.1356,1.0459,"DMSO",33.3
